id,value
10434,486838.3152045375
10437,401012.52768090455
10449,58369.1856778824
10453,790832.355883734
10457,499355.0451986431
10460,99786.70265923251
10462,54622.78184550418
10463,391078.2820585387
10468,537637.8989110966
10469,469858.25335243763
10478,338900.91140976985
10483,360498.9688131965
10486,453934.57232757326
10487,686379.49041928
10489,505990.0950011283
10494,501881.64445747324
10498,497939.4543835737
10505,472743.49976412556
10515,567374.4084306292
10516,596900.0324584342
10518,674856.5667602869
10521,782354.1989858485
10523,577823.8250074706
10527,904121.3278878997
10533,798062.6637172166
10539,626634.6668830172
10541,421624.29781515896
10544,488694.5829418657
10545,511975.94964337046
10551,403793.3719460488
10555,506073.2877442377
10557,467553.8574222052
10558,621464.7656039669
10573,780709.2854186986
10584,112153.79118894378
10591,340123.1853685754
10595,642901.295432353
10608,438798.3734936766
10613,576918.2514443937
10616,484226.11503291945
10617,936625.1291376777
10621,552772.967386446
10623,630364.837050912
10629,359957.82627385884
10632,481888.03287809365
10641,627971.0724673135
10644,953032.7770790374
10645,390863.09558941296
10658,690449.1607671683
10659,717647.5278660542
10663,489080.102517129
10665,402862.4357642131
10683,544815.2828958513
10693,388766.75480726373
10695,487394.5319069836
10697,422621.36425341107
10706,532959.5179678343
10707,832461.5808693038
10714,812731.5422853733
10715,555450.2599959059
10725,373185.8850648665
10727,444353.7665593354
10729,99786.70265923251
10733,597313.8690645571
10745,540207.3806269836
10752,503023.4280034992
10755,718440.9645916083
10757,477867.09052114014
10759,416677.2073574262
10764,522646.90413033287
10772,639750.9583751909
10781,457556.726748694
10783,802661.0540191899
10785,407066.09202281846
10789,403793.3719460488
10791,182751.09229037433
10792,388372.80500331527
10797,824611.0707843942
10801,512214.37650990626
10806,163640.94233091036
10808,577148.2969483959
10811,261099.14155276353
10813,360467.0900857962
10817,698856.4979569397
10821,432157.85949790507
10823,389999.5097357832
10829,699662.8745898638
10840,471730.18295385316
10843,620021.9109320004
10847,242317.45485592
10855,868328.9655842122
10857,761863.3895532133
10861,360472.0130371002
10865,693368.2678285763
10866,308339.2043689222
10869,327269.37136089744
10875,376910.3018886032
10881,390716.24169141095
10883,339995.88521501975
10884,484299.71737575263
10888,412491.13373512786
10892,649137.4273348463
10894,691547.8427043511
10895,699283.1361151146
10901,618490.952127055
10902,534224.9481564182
10905,761135.0672610604
10911,438831.77073432127
10915,589350.5181706125
10918,500918.22036701435
10919,444578.83860141964
10926,432958.10017726937
10927,578761.5334363433
10930,684368.3301154982
10932,360472.0130371002
10935,313275.2605233686
10937,409932.487071339
10938,416677.2073574262
10945,444520.8123226617
10946,390145.7891069034
10947,693368.2678285763
10948,766299.9684408262
10949,417697.9045886674
10952,960519.4422390419
10954,54574.318890140974
10959,505895.2167175772
10976,466126.3617867067
10977,793631.8689304377
10980,603547.9968611393
10981,466025.3515257018
10984,234953.9531159909
10993,310218.9848761168
11005,434373.9279968529
11011,551020.1507161042
11023,513194.03227962676
11037,733757.1212960558
11038,392846.53544401564
11039,308157.7914300211
11041,447842.68817163125
11044,391423.47402714804
11049,359917.27062951156
11051,721398.7784544468
11059,420815.34752822155
11071,608457.0590179069
11073,510493.64998132933
11083,375895.88088550576
11084,888185.5446948436
11086,552627.2050070779
11091,931330.5610439092
11092,559279.8195065671
11093,406350.2507299432
11097,538297.9258717765
11110,452085.3905774319
11115,511547.2131171863
11117,635333.8586662121
11120,414959.24683489325
11121,481412.1730897248
11123,664657.0023372276
11124,679153.0134097538
11127,430068.3121359104
11137,354364.6879065313
11145,419040.63915268803
11146,980152.9413892222
11152,478361.8553163542
11154,667215.1781493769
11155,515430.2387358899
11156,869843.8089186741
11157,594712.4342600335
11158,256561.9423748517
11161,529960.0208608663
11167,598639.2462148193
11169,634439.4077281612
11170,600072.901439878
11171,308339.2043689222
11173,467518.38770373946
11177,458657.5919107114
11183,308316.1646636624
11190,762664.2251364747
11191,456016.50759802875
11200,286657.6117591145
11205,465668.5749628447
11211,693253.3685845615
11230,453900.17728673335
11232,505548.6503539304
11233,412999.7343816603
11236,661081.7196694466
11237,737435.2477977967
11244,93764.28804443363
11259,620594.5505343878
11261,537037.4959873798
11265,457090.9623686803
11272,484450.6438656346
11278,733101.8187763242
11283,260813.46122867466
11284,622196.5710542261
11292,748203.9469510054
11294,392955.5944210112
11305,485709.1295461052
11307,477902.89686795673
11311,444557.75498938456
11314,578791.9500508511
11320,339995.88521501975
11321,393866.7956587595
11323,708084.1886557974
11337,392458.48267550516
11343,469561.3001488635
11345,491334.4028724814
11347,660146.2239651113
11356,408495.6853829412
11363,354588.1123374108
11375,290432.9918513542
11377,323952.888045942
11382,612561.487335971
11383,619435.3095415985
11385,445827.34141266317
11386,405809.4967339537
11391,500826.4811567632
11399,489179.0295116108
11400,413762.7779659479
11405,553629.7282554395
11407,570870.8549269629
11408,258188.10211641097
11410,128240.3774752687
11412,347875.5396094463
11416,705939.5064492115
11419,523965.0991684346
11422,551988.0953645083
11423,151794.9579914939
11425,428324.74330526125
11427,608193.8700388027
11432,374504.8839979926
11434,541836.8484796421
11436,271108.5625442092
11440,346633.0939209246
11442,391205.8305971963
11452,603528.2611815757
11453,794959.6624907472
11458,555000.0066471389
11463,151794.9579914939
11464,796725.8810036946
11471,390759.67095615144
11481,471367.2829473157
11507,272957.5608619343
11510,606235.022231999
11511,634823.8010906467
11514,300661.79097164323
11515,588213.6101863994
11516,563356.7159555075
11517,413868.1094313857
11519,589520.0604474379
11525,506002.30863948516
11526,422714.6824447566
11533,609573.9449179529
11534,472056.04743692355
11539,604396.1707520017
11540,314303.9061799931
11545,414898.9981824674
11546,464724.9747463167
11547,721036.0943977265
11551,224483.2000148084
11554,438813.5919087935
11555,300711.1255174081
11561,46284.737227115314
11567,515330.71228871465
11575,403773.007493746
11578,335782.73726374115
11580,338180.85241061344
11584,346501.6315457624
11590,355232.6953086054
11593,506008.668827829
11595,287617.7647350992
11598,335782.73726374115
11599,586442.4953167879
11601,87258.06422124308
11610,620606.983694671
11612,613507.7161897381
11617,161514.29398089228
11620,414633.6944642734
11625,488341.51579630683
11626,697995.2591943612
11628,331279.14259342896
11633,421241.42804880324
11636,309500.09791141475
11639,451363.1348911701
11651,129745.15393403314
11666,494275.7063719048
11669,373352.6222293833
11673,299933.5761199073
11675,407155.56602766074
11676,502063.31295513775
11684,599241.5269901945
11685,656337.3628561253
11689,342224.934316957
11694,467668.18109744735
11695,415645.8652319828
11711,398998.04360614275
11716,568979.1718775412
11718,287570.5837997567
11720,502063.31295513775
11722,484237.2434045706
11731,378593.05334190273
11738,465647.516265417
11744,333739.9110774068
11745,459312.79126131744
11751,562535.9723152261
11753,348308.62546992715
11760,511050.95042481413
11763,386278.8761324638
11764,733961.6181817094
11770,500292.9026753702
11776,391205.8305971963
11800,547102.2818258109
11801,92606.47238924721
11804,358917.62001817895
11808,487769.3068313839
11820,589944.7617823427
11824,414693.057986056
11825,698115.249668373
11831,390637.38139377657
11840,299911.23612202
11841,520671.27104219614
11854,568979.1718775412
11857,593438.5847846866
11863,424206.26499608235
11864,724974.2876873749
11869,346805.0332834064
11871,671209.782264344
11883,454351.8028557985
11884,489179.0295116108
11890,348282.2787602155
11894,520949.14351730444
11895,414281.0869993605
11899,364940.1656570545
11905,572295.7194607346
11911,271357.76974598446
11917,303502.63658707537
11920,484579.83319398627
11921,766429.1937094261
11926,162968.13207304076
11928,704353.600426345
11929,757859.8088939971
11930,734325.0023458198
11935,445753.43804479646
11939,672744.6414333157
11942,410012.01998683537
11948,344138.6808231069
11949,261093.13292769738
11957,409504.9949257671
11961,456619.2311085249
11962,314258.61829949095
11963,473147.38757080294
11966,424239.25047492934
11970,373788.2562273728
11971,241942.37477511866
11975,534664.6586711657
11981,471512.72257563897
11985,391205.8305971963
11991,522000.2303381837
11992,615809.7813117314
12004,241972.68127743815
12005,465647.516265417
12006,543929.2828061326
12012,522752.5794331439
12017,619362.5910774481
12018,29774.00024584124
12019,472411.3462512828
12022,575681.2265065059
12025,348771.5941781909
12031,287658.56763700536
12034,529370.5229394399
12037,540271.4782059996
12039,588213.6101863994
12050,494139.2287024249
12060,459344.46509422595
12061,471542.2665390667
12067,378851.2257786527
12081,364636.2596516397
12097,357335.1962246242
12099,703933.2493409655
12100,365460.9399936958
12102,230426.03247960494
12103,484237.2434045706
12107,499983.45751941006
12116,415176.57267338486
12125,314303.9061799931
12126,609675.7751117748
12147,494038.1010880128
12158,354971.0226449055
12165,424158.4910786793
12169,603428.6851790794
12171,271337.5379933575
12172,445753.43804479646
12181,216498.54568549996
12186,397080.749656507
12187,473147.38757080294
12189,674077.1575523424
12191,484113.6570892959
12193,473147.38757080294
12195,588213.6101863994
12199,550774.0419945811
12202,651285.1549262021
12203,471542.2665390667
12212,385365.7314763768
12219,597594.2559570308
12221,564570.6063499919
12223,320165.1779220162
12228,390758.9344173283
12237,668959.0949971223
12238,348922.51371723146
12245,673974.0495079423
12246,307331.1188742747
12254,313993.1051437827
12257,665008.8761875804
12264,542800.6021062038
12270,517256.94434719696
12281,354944.0006083722
12283,168947.9635344544
12293,494943.6936679494
12304,562123.8712190151
12308,362261.6694665332
12317,286342.8107566977
12318,419180.4906119481
12320,234756.332594015
12322,630960.1428560619
12323,406602.7790901897
12329,431685.4762270097
12330,355017.3286829218
12339,534697.5297972148
12340,322061.2286093945
12341,361839.4736183066
12346,416845.35667174595
12352,623233.5058317969
12353,322147.05415048596
12359,503729.6877546087
12360,321370.4864756726
12363,376481.5459585191
12365,354985.4653557673
12366,351884.09482743195
12369,619423.8546779294
12371,199846.5845598667
12379,332047.25359837763
12394,636520.3167719194
12414,420066.42354046926
12415,381520.200924458
12417,561389.0859659194
12419,314933.0206854671
12420,273489.1566447287
12424,234738.8087440382
12425,218718.31740745198
12431,251790.9712870856
12439,475251.31399005675
12489,402815.22415307973
12490,672573.600169735
12492,556150.0255193723
12500,499876.03025263065
12505,642197.058151055
12506,291568.578851802
12516,272416.97893131565
12519,527871.2758630441
12521,342452.54362577235
12523,396736.9728363931
12525,382444.4488541866
12529,296068.86494508194
12531,464238.7704516486
12541,376019.774766571
12545,665875.692446823
12549,247756.16063487658
12559,449440.4713227779
12560,620277.7386778729
12561,555065.7214634259
12566,611231.8037083407
12575,449366.8067601115
12578,546547.469592348
12588,212243.00386476112
12589,271070.6074225269
12595,260551.9939112558
12599,443763.0498680026
12604,127310.18818121954
12611,224056.94592449925
12614,315900.5515622038
12615,466964.24832396256
12623,302831.5419980773
12625,100557.70313505008
12629,317773.6026744722
12631,577285.955511233
12633,365315.399192711
12638,410895.26033944654
12639,572514.4059890665
12642,254998.15573804764
12645,279981.6625246493
12648,342833.29045851174
12655,456874.3408257466
12656,354616.957689406
12660,403556.47540802736
12662,289839.9067978156
12674,251206.54101023055
12676,421869.98104749364
12681,555735.772506028
12691,545976.1878475086
12695,381507.8054151605
12697,279613.03423343506
12708,307740.2851163729
12710,474329.5963963463
12717,100275.63544406008
12720,293378.91695115005
12722,411821.73389120784
12739,199246.2171106799
12743,538532.4639528062
12746,365315.399192711
12756,127335.58261751114
12759,372119.5610378822
12761,232509.07259254283
12762,546038.7211073407
12763,304626.237296143
12764,355075.3750410897
12784,344995.23680823174
12786,411821.73389120784
12787,373693.28353582835
12794,364997.611017814
12801,410739.99298408657
12807,266816.0720360139
12808,454569.83845942555
12814,527295.0667541415
12815,572514.4059890665
12826,137422.21759049222
12829,281405.05198240717
12834,400845.7587129629
12837,295699.91855754453
12839,463989.80944936996
12843,496492.1568744621
12848,389940.6031687708
12849,508802.0451591551
12860,384621.9496572049
12864,467217.27663914935
12868,485773.16713852633
12875,474687.1128276665
12880,437161.81190547324
12885,286473.9591815076
12886,389940.6031687708
12892,416913.8223037653
12904,309073.8569322148
12907,177017.46385150164
12911,302338.71512591676
12920,375423.80526934186
12922,398477.74565112684
12928,544875.2655132512
12935,544412.0091502068
12936,287085.1696117677
12937,335022.7890969153
12938,579680.3590062148
12939,383332.07408643543
12940,401753.0154015432
12946,422154.2501251793
12950,591760.320569009
12953,639660.0968236711
12970,127310.18818121954
12979,101503.02064215325
12988,285176.4446224815
12991,387170.9654053818
12996,259585.72357138892
12997,247190.41960433338
13012,550235.5655474255
13013,472756.99985774467
13016,262763.91282991384
13033,478527.25366173184
13043,234216.82635002283
13051,420160.11874300754
13056,451197.473796078
13060,543073.3196020839
13061,312549.5114626134
13064,484652.98891408375
13069,574297.0609301694
13075,224056.94592449925
13077,666241.9035129148
13080,270635.55603735446
13084,403873.97588222346
13086,403841.35527056013
13091,404874.14374824445
13092,537184.4500537677
13096,314314.06715958554
13103,401040.5088739314
13123,165595.74669647036
13125,200027.7148882542
13133,324615.142191156
13136,522928.53832907183
13139,509373.8180056482
13140,142855.26548640558
13145,518152.06748232135
13146,389892.7218177062
13148,546305.3264877724
13152,355309.7923224796
13160,342970.27724646736
13173,510157.7947538688
13174,460251.1334145227
13183,165608.04347738557
13187,336010.0280688653
13192,118307.71731676582
13193,475721.0833627888
13197,484731.6295849023
13201,228287.8720404306
13216,314287.6493276248
13219,292590.55682534724
13220,449376.88063251716
13227,485410.1594287869
13230,308554.4511603641
13237,349116.98173137446
13238,65001.61339946634
13241,165595.74669647036
13244,407727.1364966417
13245,200569.96592995612
13259,188196.48020194686
13265,279238.3061041056
13271,367170.81606294547
13274,326071.47573342605
13282,492562.48902716907
13284,262065.77233322492
13287,291424.3335784846
13293,262564.4059296609
13295,451032.6143246262
13296,353692.73681861465
13299,118637.05158753051
13300,243168.25037116706
13301,421762.55135367677
13305,401382.84627462295
13308,522776.07175020565
13313,311772.71290208434
13320,190228.18483809303
13324,308679.5420938694
13333,481236.1610961712
13334,278844.5556449719
13339,371899.7235729156
13343,348891.6033943065
13346,350127.68831427366
13351,317013.527913866
13365,346155.87002408906
13368,540261.16695302
13373,445464.56550788914
13378,146641.58111396985
13379,378763.5169616666
13386,399484.4767151494
13387,400435.83026555897
13396,399846.9392355484
13398,546305.3264877724
13401,378047.5802303901
13402,363593.63103366044
13406,212593.04773786775
13407,375833.8863144996
13418,404392.57353700907
13425,333996.11308487225
13438,404874.14374824445
13442,246185.61604864275
13443,188845.13618228873
13444,258025.21070557038
13449,309123.7783032162
13453,357300.34365941316
13458,432311.0045439111
13469,424260.9140649433
13472,158799.56280056198
13484,532112.8208842629
13501,504423.7490646331
13502,113133.71994061703
13503,325788.29601700057
13504,314561.35134666605
13508,294723.50117874483
13509,468043.6340522695
13519,349059.8748614906
13520,452890.00023578724
13521,474447.16291289934
13522,467470.5090183061
13527,367803.9509839985
13530,373258.46214890335
13532,329934.74868612434
13536,349470.3886009075
13538,485676.52889497054
13543,489976.77379980776
13548,360641.59698002395
13549,377344.9065018146
13551,480049.49475532415
13556,382607.8856883161
13560,316961.6794878662
13561,262675.0490597241
13566,493079.7867894559
13576,512830.17148630595
13577,481307.7702338256
13583,411804.2305884131
13590,305409.97489738057
13592,274984.6504421063
13594,447249.8823297288
13596,466054.3254810421
13598,354133.9371608516
13601,314287.6493276248
13607,235747.68883380556
13608,547907.7095585436
13611,342730.94729224703
13618,275493.9103725692
13620,457894.04471481405
13622,485081.7702976407
13624,263030.9675967245
13631,77058.65717818608
13637,304768.4480047522
13655,271245.62776837894
13664,367170.81606294547
13666,533576.6098151845
13667,265231.22568875493
13684,456546.2608104964
13697,317659.3934096129
13702,318519.9409699534
13704,199948.2083844732
13715,511918.9502721121
13717,366254.24660870834
13721,456826.8660419451
13723,524915.2680540101
13725,360374.68080192053
13729,205745.71191759862
13732,325254.9362187124
13739,319594.6424040173
13740,397416.64773396216
13746,169194.10323994333
13748,279405.3797387643
13756,255623.8780898005
13761,174753.77124828208
13764,237683.8709495985
13765,407923.8192348727
13768,239258.5557355713
13772,279405.3797387643
13785,240764.04343858085
13786,167053.68790695537
13788,401528.2956463904
13804,354278.18581810663
13806,390985.88003566174
13808,289964.6527353576
13810,452131.6911600106
13820,323189.5089217422
13822,340661.47790556477
13826,376622.70434006734
13831,265425.70765003527
13832,405953.60542784916
13836,446544.4886842342
13844,275892.28020436474
13849,262598.50914990756
13852,244579.78042460312
13860,336708.30485324207
13869,256369.6815224622
13870,436730.53015129897
13872,338441.21860262164
13878,450759.44608832453
13882,218313.68430420072
13890,350846.1615887609
13891,276887.4228222343
13894,261938.76154463924
13898,350992.95142671943
13903,200569.14119128662
13908,194541.4888860786
13911,210768.0395441938
13913,243900.9094558436
13914,403178.3720518934
13915,305235.8473882844
13916,241396.37613878248
13929,308467.5371899181
13935,314383.8339228174
13941,374149.97549981327
13944,264208.65145231725
13945,285643.6737994497
13952,300459.2126961889
13953,264349.5674634196
13960,200350.97024169887
13961,211124.17345389377
13973,407073.0282175229
13974,417740.50302864116
13976,355313.7413694553
13977,340201.0099415572
13981,316282.7682152202
13992,304059.10720113275
13993,120421.69697825523
13994,449077.4146062407
14005,285751.97781482496
14012,396381.21734928386
14015,228345.30529960024
14017,277155.83748246444
14020,277493.5316495057
14022,262267.0805644782
14025,387450.48842466646
14037,393421.39680311864
14050,328702.20231428294
14064,324060.95865742234
14065,197151.23850194257
14076,214167.94268732658
14077,279199.4401733952
14078,216413.23365416954
14081,257117.75526762212
14088,354113.0761471107
14100,240553.44681542815
14101,186157.6979704592
14104,454347.84399812657
14115,276133.57864542905
14129,364643.32616067765
14130,182689.6595525307
14136,369887.8482212526
14144,425478.8281847595
14153,220215.50721667556
14156,356787.04525867297
14165,199777.18691927657
14168,222867.89510075547
14169,246817.3965661081
14170,17178.295315669176
14174,274457.50161731156
14180,415868.61319948104
14185,341232.4658686721
14186,333846.2943394652
14196,119824.37197811845
14198,211811.47262361296
14211,415092.6437872271
14223,292500.6181114911
14227,364138.65961510903
14231,248197.5832331683
14235,395159.2827429796
14256,278022.60721400136
14257,209123.06510460263
14261,234423.50983421894
14263,303470.75146343024
14264,249133.2819522111
14268,230806.84364286845
14282,413122.3140137893
14286,197101.41621364665
14300,437380.76523567725
14304,311228.4294816663
14305,311280.96769488364
14311,231690.9792306629
14313,396542.52761759015
14316,338441.21860262164
14317,379375.48869183223
14329,203165.8129252154
14330,154943.95759754677
14332,142397.43413033563
14336,268336.7176106064
14338,226558.51758256325
14339,238870.90987026945
14348,232257.01151881122
14351,273079.8767830467
14353,176777.38771858305
14355,214780.27362292862
14362,227713.56332888376
14365,199093.56981586735
14366,148345.17848450213
14367,183352.52198427875
14377,79866.4519432621
14378,123526.37876854764
14379,235147.85446448936
14380,311482.6976499057
14396,194916.65836868752
14398,238400.43521635167
14400,323327.6927336176
14401,226545.9247099069
14406,217283.70395352883
14414,218171.4326447485
14420,321844.2076800056
14428,169014.99165696246
14429,194655.3490997449
14432,228034.48560274523
14434,120350.60324264756
14440,289108.0067542417
14441,342658.8735546312
14446,222655.62159369682
14454,238831.56016236616
14455,126248.97808116618
14466,216131.0204935153
14469,201552.97222109052
14472,180876.5555788824
14473,240561.33973101765
14486,71403.81037012897
14488,327726.5042523727
14489,292868.5060627435
14490,136354.01057607564
14499,183751.55175039585
14508,252596.66483348384
14535,212581.743803764
14539,322408.03923294717
14541,283962.8192758894
14547,284009.76248290617
14556,186714.70172232
14559,217283.70395352883
14561,261955.07004740852
14563,304957.50760139263
14564,220133.57260589598
14565,199875.37793381498
14571,286784.49049891724
14574,264906.7767243369
14576,235125.71989500802
14581,205853.24362309225
14584,268884.1740553138
14599,306874.03042042756
14606,180139.3887522689
14607,226290.1741309677
14611,272327.4470136943
14621,215608.1354161906
14625,212867.17096433372
14626,286785.8130064849
14631,170542.79430790638
14635,170104.3642711219
14636,21534.783163400894
14639,258215.91391387218
14649,185718.13799125468
14650,233312.9649807324
14655,339687.09058460017
14658,237689.02002020745
14659,158103.15086119357
14669,305479.0468687691
14671,287585.1278487535
14681,220681.8174457358
14684,219606.63518766937
14685,234175.6829597157
14686,195893.68031441525
14689,163701.84309215198
14690,198447.75558335465
14692,205891.69541366075
14693,231365.1817949119
14694,271373.84337485675
14700,325054.9184956367
14703,224209.3242803942
14714,170182.20534735158
14734,180096.3991530531
14737,263945.0121045131
14740,214442.64255324705
14742,145443.89074783682
14744,65886.18815966015
14745,212782.6497925539
14750,209804.60739083536
14757,177794.30556736703
14758,295410.06190590054
14761,195893.68031441525
14762,329218.0228140128
14771,256627.00548893597
14778,254679.18602378998
14784,186110.78746703026
14786,231678.93258700473
14802,178867.41408627338
14805,210463.31252748478
14812,243576.58976450915
14819,240408.27934018447
14820,257680.23142954468
14826,121463.03188695526
14827,251976.79541966968
14835,31563.37036021013
14843,136767.54165886113
14848,172614.13829518048
14858,192721.47304927048
14861,160375.33520695518
14862,199534.64367755066
14863,178397.4366421369
14867,144548.54567090768
14869,210097.95370605408
14874,113929.30641104863
14881,176169.4207896857
14882,172587.4081184348
14900,150889.42316975456
14906,265629.1900138335
14908,153307.62368834994
14917,187320.37650007274
14920,184482.3366014696
14927,185026.39859564515
14930,22243.27685638908
14935,208385.17770857498
14939,273244.0729821799
14944,178774.19970089867
14945,200680.16568489812
14950,176038.6078818492
14954,224609.1912389128
14967,175665.73408483775
14968,206269.90292465014
14969,164899.9847073484
14979,137727.72971982643
14987,241587.26063302302
14996,174274.65760877499
14999,175235.25049287322
15009,151280.82680893168
15021,33957.83574376598
15022,216493.18159223767
15024,231804.29200216092
15028,155508.74955842516
15032,136333.0065434399
15036,200720.1326512103
15040,194992.8126635176
15041,273952.7106229806
15052,126150.59148244707
15053,199939.66783735034
15055,206925.28980893746
15070,210556.95987280118
15072,252174.39092273128
15073,194960.07932266637
15076,228082.5487211348
15078,176099.6333508439
15080,218421.7788063279
15081,124934.82432946507
15091,109794.56347749154
15095,155408.14542255792
15105,179003.8865467644
15112,170507.9119396889
15117,196374.54220042087
15122,62114.2480760621
15127,206181.6649932328
15133,176038.6078818492
15135,223976.13807295065
15139,143368.3358797849
15142,198075.96566581953
15147,166303.36773314181
15151,259395.9309750223
15152,230618.2574834779
15159,206136.43530456888
15164,210256.45094457635
15169,121164.942672203
15174,114830.61092902263
15175,215285.74882177165
15180,201569.5620259823
15183,243553.0244709052
15191,209633.85228942765
15193,10801.484487520134
15195,155978.64424018186
15197,163611.30839482503
15199,166524.25484185052
15201,243117.02035382256
15207,223149.63109701246
15209,165130.74345259037
15213,232785.10943337044
15215,120889.09262079866
15221,134382.30080020108
15225,116819.29060833625
15234,143151.38269705803
15246,201460.17852406198
15249,197003.86673310545
15250,200132.98930536682
15264,171909.2727976637
15267,76503.7862942067
15275,151158.2610681762
15277,132830.20677116606
15282,165130.74345259037
15286,155277.48893283517
15290,122639.91395448896
15292,182457.26816393773
15293,100053.88295838129
15306,150918.33135040867
15310,184761.95837912598
15333,192389.24875824142
15334,192240.1201251833
15339,219060.73417400918
15353,195671.8793031636
15356,117731.84062430187
15357,222549.4751006032
15360,106597.6432109526
15371,226618.8886707142
15378,165912.1034149618
15386,167912.9562823777
15387,199416.26029066322
15389,166216.15914292354
15392,200681.62864404038
15393,187585.4481187425
15396,230864.38155550807
15401,137960.3419380902
15422,179232.6955780289
15431,215355.5771617798
15448,167134.0367851584
15457,205444.31175673657
15460,186916.13284214112
15462,138547.93935702046
15463,158464.81511898167
15476,225135.083598758
15478,181938.29915368414
15484,171029.60278737955
15489,152151.97912553413
15490,205063.96655703834
15493,8153.167487440314
15498,113509.84101488238
15504,113584.88318788342
15511,134577.74735975242
15517,191889.91842970366
15518,91074.23295718005
15520,120703.93925714638
15529,149651.22486098023
15533,178608.9931099629
15536,206182.74262885164
15539,166693.38923496302
15540,182460.10634047963
15546,221042.34238235024
15552,152160.50344602222
15563,94782.07789126261
15564,130565.18936016773
15569,109429.29740731989
15573,167632.97039909594
15574,171853.27351207111
15584,115470.09727570733
15600,105258.88655215003
15602,132363.0358317459
15604,103599.26543113701
15608,131368.71206091047
15612,137908.4311777598
15614,126177.84322921597
15615,87919.31607861376
15616,138692.53466581632
15621,172257.1071212902
15622,155377.6076211225
15630,158259.28626206957
15631,132023.82679083556
15632,167854.6899281598
15638,125221.9172780808
15640,162449.78375672305
15645,143262.6367836858
15647,94782.07789126261
15652,178647.7976824415
15670,109764.55883553831
15673,127891.00456199495
15692,162531.02433598728
15694,180473.2090010704
15697,167637.6790278994
15702,143848.9120773697
15703,193797.31310546034
15721,186990.8939411788
15722,137289.9160430062
15737,136011.20074382718
15738,124703.7438006393
15750,160591.02985478248
15751,192348.2052927216
15754,103106.86421679749
15763,143148.07764330818
15765,137165.06242068877
15769,120395.73849881318
15773,125306.07045513598
15777,130436.27851585565
15781,137145.60336683432
15795,159190.4710600145
15796,91898.78011425197
15800,22801.74165023972
15825,148793.33607736093
15831,150353.10722735475
15836,120041.81015674202
15838,116616.23408285737
15840,125636.33121322715
15844,125306.07045513598
15860,189309.3302982755
15865,105222.12418900689
15870,137525.51102810196
15871,143119.96494593105
15878,141372.7063578591
15885,137088.7528377411
15887,125448.30773080976
15892,110604.1336448211
15893,110506.15773954701
15897,188691.5290937888
15898,178918.70315413942
15902,152702.47445591245
15905,92858.38459950741
15908,110665.88195186599
15911,97126.4375089727
15920,116615.39152827562
15926,126962.7057687112
15932,146436.03354235934
15934,166432.75506068429
15936,163434.81250806313
15937,115329.42524005378
15938,152870.06349802896
15939,150713.48903725602
15951,153203.20870146182
15970,168304.91727095202
15981,94808.99436681555
16003,138836.13080098058
16004,141719.57370613725
16012,122004.57956210607
16013,182905.91399555525
16015,87580.335480918
16020,147940.3977219658
16033,138688.85112822338
16036,166792.90899098455
16049,89483.30821868908
16051,154225.42636491684
16052,121257.48890601401
16053,185073.7552803073
16064,151765.80844320773
16067,157506.5584362507
16074,110264.43840342377
16082,102045.40627473296
16092,69628.89909925926
16093,181227.92080633927
16095,142798.7651169464
16096,173650.89736859503
16097,123636.3165302816
16100,145735.67065457968
16102,110504.56527820793
16103,162429.6791422457
16116,150356.07324863473
16118,134239.15241866562
16121,113615.6671314876
16122,101861.32671243999
16124,112562.0768240484
16126,143274.4023455308
16128,108018.17250454998
16133,91225.12313774801
16138,97776.3286294083
16141,128925.40840331106
16153,23927.51891589203
16155,122104.3731066751
16160,72749.73892223858
16163,128844.89232488754
16183,141762.84335565855
16191,87260.78138881737
16199,74859.43913242476
16209,128282.19123848114
16222,86305.78031631204
16226,144607.96614518645
16230,124786.44668374307
16241,140570.36518359516
16248,133868.2656299034
16259,116117.55131679123
16261,93916.7497562499
16263,144828.71005115303
16270,86621.60866663087
16274,147728.14951747766
16287,134239.15241866562
16296,126441.05150357609
16300,115793.44645489793
16306,108018.17250454998
16309,101127.57257727697
16311,135596.03813842149
16324,144368.7072125464
16328,143573.08720246376
16329,135370.8108158436
16332,81544.70188675512
16336,71115.20885816401
16343,126171.9364246996
16346,115422.14597691754
16361,55655.69315585985
16365,69124.81382870306
16383,83276.92972827259
16390,90775.2392989218
16394,133736.20578146252
16411,122024.1539633705
16415,102505.78853988089
16426,115461.41772545892
16428,125407.41356251333
16430,87912.62275012836
16432,114092.71155969406
16438,89415.82017775014
16448,115090.26814976128
16459,107960.09330377524
16463,63834.06459105461
16467,124153.63914577843
16478,78905.43050092395
16489,108585.81424995068
16498,131751.376665406
16510,89660.66811310615
16527,97045.33088361354
16529,93377.4011778794
16540,94568.38864902311
16542,75589.07511891535
16546,59591.88218876064
16551,63556.127706043946
16559,82655.739407318
16561,92575.8659339476
16562,109096.25070956502
16567,99527.36927937815
16568,95054.56153973928
16574,101957.1762888529
16579,93863.61746441033
16581,82539.41019851527
16583,103933.03040663438
16590,71850.2419877191
16594,108996.67854670712
16596,106858.90548673426
16603,80304.38202326461
16613,94308.33926472634
16620,71269.94636114729
16621,92348.5742426402
16634,43621.371758921676
16637,85189.04213226566
16639,96945.48964400866
16640,95426.42664696851
16641,59030.66276682558
16651,82459.01986565016
16659,92394.8506167537
16660,56643.957220708806
